Time (sec),SetpointLivingZone,Text.T
10800900,16,3.32667
10801800,16,3.35333
10802700,16,3.38
10803600,16,3.40667
10804500,16,3.43333
10805400,16,3.46
10806300,16,3.48667
10807200,16,3.51333
10808100,16,3.54
10809000,16,3.56667
10809900,16,3.59333
10810800,16,3.62
10811700,16,3.64667
10812600,16,3.67333
10813500,16,3.7
10814400,16,3.72667
10815300,16,3.75333
10816200,16,3.78
10817100,16,3.80667
10818000,16,3.83333
10818900,16,3.86
10819800,16,3.88667
10820700,16,3.91333
10821600,16,3.94
10822500,16,3.96667
10823400,16,3.99333
10824300,16,4.02
10825200,21,4.04667
10826100,21,4.07333
10827000,21,4.1
10827900,21,4.12667
10828800,21,4.15333
10829700,21,4.18
10830600,21,4.20667
10831500,21,4.23333
10832400,21,4.26
10833300,21,4.28667
10834200,21,4.31333
10835100,21,4.34
10836000,21,4.36667
10836900,21,4.39333
10837800,21,4.42
10838700,21,4.44667
10839600,21,4.47333
10840500,21,4.5
10841400,21,4.52667
10842300,21,4.55333
10843200,21,4.58
10844100,21,4.60667
10845000,21,4.63333
10845900,21,4.66
10846800,21,4.68667
10847700,21,4.71333
10848600,21,4.74
10849500,21,4.76667
10850400,21,4.79333
10851300,21,4.82
10852200,21,4.84667
10853100,21,4.87333
10854000,21,4.9
10854900,21,4.92667
10855800,21,4.95333
10856700,21,4.98
10857600,21,5.00667
10858500,21,5.03333
10859400,21,5.06
10860300,21,5.08667
10861200,21,5.11333
10862100,21,5.14
10863000,21,5.16667
10863900,21,5.19333
10864800,21,5.22
10865700,21,5.24667
10866600,21,5.27333
10867500,21,5.3
10868400,21,5.32667
10869300,21,5.35333
10870200,21,5.38
10871100,21,5.40667
10872000,21,5.43333
10872900,21,5.46
10873800,21,5.48667
10874700,21,5.51333
10875600,21,5.54
10876500,21,5.56667
10877400,21,5.59333
10878300,16,5.62
10879200,16,5.64667
10880100,16,5.67333
10881000,16,5.7
10881900,16,5.72658
10882800,16,5.753
10883700,16,5.77926
10884600,16,5.80536
10885500,16,5.83131
10886400,16,5.8571
10887300,16,5.88274
10888200,16,5.90824
10889100,16,5.93359
10890000,16,5.9588
10890900,16,5.98387
10891800,16,6.0088
10892700,16,6.0336
10893600,16,6.05827
10894500,16,6.08281
10895400,16,6.10723
10896300,16,6.13152
10897200,16,6.1557
10898100,16,6.17976
10899000,16,6.2037
10899900,16,6.22754
10900800,16,6.25126
10901700,16,6.27488
10902600,16,6.2984
10903500,16,6.32182
10904400,16,6.34514
10905300,16,6.36836
10906200,16,6.3915
10907100,16,6.41454
10908000,16,6.4375
10908900,16,6.46038
10909800,16,6.48317
10910700,16,6.50589
10911600,21,6.52853
10912500,21,6.5511
10913400,21,6.5736
10914300,21,6.59603
10915200,21,6.6184
10916100,21,6.64071
10917000,21,6.66296
10917900,21,6.68516
10918800,21,6.7073
10919700,21,6.72939
10920600,21,6.75144
10921500,21,6.77344
10922400,21,6.7954
10923300,21,6.81732
10924200,21,6.8392
10925100,21,6.86105
10926000,21,6.88287
10926900,21,6.90466
10927800,21,6.92643
10928700,21,6.94817
10929600,21,6.9699
10930500,21,6.99161
10931400,21,7.0133
10932300,21,7.03499
10933200,21,7.05666
10934100,21,7.07833
10935000,21,7.1
10935900,21,7.12163
10936800,21,7.14318
10937700,21,7.16465
10938600,21,7.18604
10939500,21,7.20737
10940400,21,7.22861
10941300,21,7.24979
10942200,21,7.2709
10943100,21,7.29193
10944000,21,7.3129
10944900,21,7.3338
10945800,21,7.35463
10946700,21,7.3754
10947600,21,7.3961
10948500,21,7.41674
10949400,21,7.43732
10950300,21,7.45784
10951200,21,7.4783
10952100,21,7.4987
10953000,21,7.51905
10953900,21,7.53934
10954800,21,7.55957
10955700,21,7.57976
10956600,21,7.59989
10957500,21,7.61997
10958400,21,7.64
10959300,21,7.65998
10960200,21,7.67991
10961100,21,7.6998
10962000,21,7.71964
10962900,21,7.73944
10963800,21,7.7592
10964700,16,7.77892
10965600,16,7.79859
10966500,16,7.81823
10967400,16,7.83783
10968300,16,7.85739
10969200,16,7.87692
10970100,16,7.89641
10971000,16,7.91587
10971900,16,7.9353
10972800,16,7.9547
10973700,16,7.97407
10974600,16,7.99341
10975500,16,8.01272
10976400,16,8.03201
10977300,16,8.05127
10978200,16,8.07051
10979100,16,8.08973
10980000,16,8.10893
10980900,16,8.12811
10981800,16,8.14726
10982700,16,8.1664
10983600,16,8.18553
10984500,16,8.20464
10985400,16,8.22373
10986300,16,8.24282
10987200,16,8.26189
10988100,16,8.28095
10989000,16,8.3
10989900,16,8.31902
10990800,16,8.338
10991700,16,8.35692
10992600,16,8.37579
10993500,16,8.39461
10994400,16,8.41337
10995300,16,8.43208
10996200,16,8.45072
10997100,16,8.46931
10998000,21,8.48783
10998900,21,8.50629
10999800,21,8.52469
11000700,21,8.54301
11001600,21,8.56127
11002500,21,8.57946
11003400,21,8.59758
11004300,21,8.61563
11005200,21,8.6336
11006100,21,8.65149
11007000,21,8.66931
11007900,21,8.68705
11008800,21,8.70471
11009700,21,8.72228
11010600,21,8.73977
11011500,21,8.75718
11012400,21,8.77449
11013300,21,8.79172
11014200,21,8.80886
11015100,21,8.8259
11016000,21,8.84286
11016900,21,8.85971
11017800,21,8.87647
11018700,21,8.89314
11019600,21,8.9097
11020500,21,8.92616
11021400,21,8.94251
11022300,21,8.95877
11023200,21,8.97491
11024100,21,8.99095
11025000,21,9.00688
11025900,21,9.0227
11026800,21,9.0384
11027700,21,9.05399
11028600,21,9.06946
11029500,21,9.08482
11030400,21,9.10006
11031300,21,9.11518
11032200,21,9.13017
11033100,21,9.14504
11034000,21,9.15979
11034900,21,9.17441
11035800,21,9.1889
11036700,21,9.20326
11037600,21,9.21749
11038500,21,9.23158
11039400,21,9.24554
11040300,21,9.25936
11041200,21,9.27305
11042100,21,9.2866
11043000,21,9.3
11043900,21,9.31321
11044800,21,9.32617
11045700,21,9.33889
11046600,21,9.35138
11047500,21,9.36363
11048400,21,9.37565
11049300,21,9.38745
11050200,21,9.39902
11051100,16,9.41038
11052000,16,9.42153
11052900,16,9.43247
11053800,16,9.4432
11054700,16,9.45373
11055600,16,9.46407
11056500,16,9.47422
11057400,16,9.48418
11058300,16,9.49395
11059200,16,9.50355
11060100,16,9.51297
11061000,16,9.52222
11061900,16,9.53131
11062800,16,9.54023
11063700,16,9.54899
11064600,16,9.5576
11065500,16,9.56606
11066400,16,9.57437
11067300,16,9.58254
11068200,16,9.59058
11069100,16,9.59848
11070000,16,9.60625
11070900,16,9.6139
11071800,16,9.62142
11072700,16,9.62883
11073600,16,9.63613
11074500,16,9.64332
11075400,16,9.6504
11076300,16,9.65738
11077200,16,9.66427
11078100,16,9.67107
11079000,16,9.67778
11079900,16,9.6844
11080800,16,9.69095
11081700,16,9.69742
11082600,16,9.70382
11083500,16,9.71016
11084400,21,9.71643
11085300,21,9.72264
11086200,21,9.7288
11087100,21,9.73491
11088000,21,9.74097
11088900,21,9.74699
11089800,21,9.75298
11090700,21,9.75893
11091600,21,9.76485
11092500,21,9.77075
11093400,21,9.77662
11094300,21,9.78248
11095200,21,9.78833
11096100,21,9.79417
11097000,21,9.8
11097900,21,9.80581
11098800,21,9.81157
11099700,21,9.81728
11100600,21,9.82293
11101500,21,9.82853
11102400,21,9.83408
11103300,21,9.83956
11104200,21,9.84499
11105100,21,9.85035
11106000,21,9.85565
11106900,21,9.86089
11107800,21,9.86606
11108700,21,9.87116
11109600,21,9.87618
11110500,21,9.88114
11111400,21,9.88602
11112300,21,9.89082
11113200,21,9.89555
11114100,21,9.9002
11115000,21,9.90476
11115900,21,9.90924
11116800,21,9.91364
11117700,21,9.91795
11118600,21,9.92217
11119500,21,9.9263
11120400,21,9.93034
11121300,21,9.93429
11122200,21,9.93813
11123100,21,9.94188
11124000,21,9.94554
11124900,21,9.94909
11125800,21,9.95253
11126700,21,9.95588
11127600,21,9.95911
11128500,21,9.96224
11129400,21,9.96526
11130300,21,9.96816
11131200,21,9.97095
11132100,21,9.97363
11133000,21,9.97619
11133900,21,9.97863
11134800,21,9.98095
11135700,21,9.98315
11136600,21,9.98522
11137500,16,9.98717
11138400,16,9.98898
11139300,16,9.99067
11140200,16,9.99223
11141100,16,9.99365
11142000,16,9.99494
11142900,16,9.99609
11143800,16,9.9971
11144700,16,9.99798
11145600,16,9.99871
11146500,16,9.99929
11147400,16,9.99973
11148300,16,10
11149200,16,10.0002
11150100,16,10.0002
11151000,16,10
11151900,16,9.99967
11152800,16,9.99914
11153700,16,9.99842
11154600,16,9.99751
11155500,16,9.99642
11156400,16,9.99514
11157300,16,9.99368
11158200,16,9.99204
11159100,16,9.99021
11160000,16,9.98821
11160900,16,9.98604
11161800,16,9.98368
11162700,16,9.98116
11163600,16,9.97846
11164500,16,9.9756
11165400,16,9.97256
11166300,16,9.96936
11167200,16,9.966
11168100,16,9.96247
11169000,16,9.95879
11169900,16,9.95494
11170800,21,9.95094
11171700,21,9.94679
11172600,21,9.94248
11173500,21,9.93801
11174400,21,9.9334
11175300,21,9.92864
11176200,21,9.92374
11177100,21,9.91869
11178000,21,9.91349
11178900,21,9.90816
11179800,21,9.90268
11180700,21,9.89707
11181600,21,9.89132
11182500,21,9.88544
11183400,21,9.87943
11184300,21,9.87328
11185200,21,9.86701
11186100,21,9.86061
11187000,21,9.85409
11187900,21,9.84744
11188800,21,9.84067
11189700,21,9.83378
11190600,21,9.82677
11191500,21,9.81964
11192400,21,9.8124
11193300,21,9.80505
11194200,21,9.79759
11195100,21,9.79001
11196000,21,9.78233
11196900,21,9.77455
11197800,21,9.76666
11198700,21,9.75867
11199600,21,9.75057
11200500,21,9.74238
11201400,21,9.73409
11202300,21,9.72571
11203200,21,9.71723
11204100,21,9.70866
11205000,21,9.7
11205900,21,9.69129
11206800,21,9.68255
11207700,21,9.67378
11208600,21,9.66498
11209500,21,9.65615
11210400,21,9.64728
11211300,21,9.63836
11212200,21,9.6294
11213100,21,9.62039
11214000,21,9.61132
11214900,21,9.60219
11215800,21,9.593
11216700,21,9.58374
11217600,21,9.57441
11218500,21,9.565
11219400,21,9.55552
11220300,21,9.54595
11221200,21,9.53629
11222100,21,9.52655
11223000,21,9.51671
11223900,16,9.50677
11224800,16,9.49673
11225700,16,9.48658
11226600,16,9.47632
11227500,16,9.46595
11228400,16,9.45545
11229300,16,9.44484
11230200,16,9.4341
11231100,16,9.42323
11232000,16,9.41222
11232900,16,9.40108
11233800,16,9.38979
11234700,16,9.37836
11235600,16,9.36678
11236500,16,9.35504
11237400,16,9.34315
11238300,16,9.33109
11239200,16,9.31887
11240100,16,9.30648
11241000,16,9.29391
11241900,16,9.28117
11242800,16,9.26824
11243700,16,9.25513
11244600,16,9.24183
11245500,16,9.22833
11246400,16,9.21464
11247300,16,9.20075
11248200,16,9.18665
11249100,16,9.17234
11250000,16,9.15782
11250900,16,9.14308
11251800,16,9.12812
11252700,16,9.11293
11253600,16,9.09752
11254500,16,9.08187
11255400,16,9.06599
11256300,16,9.04986
11257200,21,9.03349
11258100,21,9.01687
11259000,21,9
11259900,21,8.98297
11260800,21,8.96587
11261700,21,8.94872
11262600,21,8.9315
11263500,21,8.91422
11264400,21,8.89688
11265300,21,8.87948
11266200,21,8.86203
11267100,21,8.84452
11268000,21,8.82695
11268900,21,8.80933
11269800,21,8.79166
11270700,21,8.77394
11271600,21,8.75616
11272500,21,8.73833
11273400,21,8.72046
11274300,21,8.70253
11275200,21,8.68456
11276100,21,8.66654
11277000,21,8.64848
11277900,21,8.63037
11278800,21,8.61222
11279700,21,8.59402
11280600,21,8.57579
11281500,21,8.55751
11282400,21,8.53919
11283300,21,8.52084
11284200,21,8.50245
11285100,21,8.48402
11286000,21,8.46556
11286900,21,8.44706
11287800,21,8.42852
11288700,21,8.40996
11289600,21,8.39136
11290500,21,8.37274
11291400,21,8.35408
11292300,21,8.33539
11293200,21,8.31668
11294100,21,8.29794
11295000,21,8.27918
11295900,21,8.26039
11296800,21,8.24157
11297700,21,8.22274
11298600,21,8.20388
11299500,21,8.185
11300400,21,8.1661
11301300,21,8.14718
11302200,21,8.12825
11303100,21,8.1093
11304000,21,8.09033
11304900,21,8.07135
11305800,21,8.05235
11306700,21,8.03334
11307600,21,8.01432
11308500,21,7.99529
11309400,21,7.97625
11310300,16,7.9572
11311200,16,7.93814
11312100,16,7.91907
11313000,16,7.9
11313900,16,7.88076
11314800,16,7.86119
11315700,16,7.84132
11316600,16,7.82115
11317500,16,7.80071
11318400,16,7.78
11319300,16,7.75905
11320200,16,7.73786
11321100,16,7.71646
11322000,16,7.69486
11322900,16,7.67307
11323800,16,7.65111
11324700,16,7.629
11325600,16,7.60675
11326500,16,7.58437
11327400,16,7.56189
11328300,16,7.53932
11329200,16,7.51667
11330100,16,7.49395
11331000,16,7.47119
11331900,16,7.4484
11332800,16,7.4256
11333700,16,7.40279
11334600,16,7.38
11335500,16,7.35724
11336400,16,7.33453
11337300,16,7.31187
11338200,16,7.2893
11339100,16,7.26682
11340000,16,7.24444
11340900,16,7.22219
11341800,16,7.20008
11342700,16,7.17812
11343600,21,7.15634
11344500,21,7.13474
11345400,21,7.11333
11346300,21,7.09215
11347200,21,7.07119
11348100,21,7.05049
11349000,21,7.03004
11349900,21,7.00987
11350800,21,6.99
11351700,21,6.97043
11352600,21,6.95119
11353500,21,6.93229
11354400,21,6.91374
11355300,21,6.89557
11356200,21,6.87778
11357100,21,6.86039
11358000,21,6.84342
11358900,21,6.82688
11359800,21,6.81078
11360700,21,6.79515
11361600,21,6.78
11362500,21,6.76534
11363400,21,6.75119
11364300,21,6.73757
11365200,21,6.72449
11366100,21,6.71196
11367000,21,6.7
11367900,21,6.68833
11368800,21,6.67667
11369700,21,6.665
11370600,21,6.65333
11371500,21,6.64167
11372400,21,6.63
11373300,21,6.61833
11374200,21,6.60667
11375100,21,6.595
11376000,21,6.58333
11376900,21,6.57167
11377800,21,6.56
11378700,21,6.54833
11379600,21,6.53667
11380500,21,6.525
11381400,21,6.51333
11382300,21,6.50167
11383200,21,6.49
11384100,21,6.47833
11385000,21,6.46667
11385900,21,6.455
11386800,21,6.44333
11387700,21,6.43167
11388600,21,6.42
11389500,21,6.40833
11390400,21,6.39667
11391300,21,6.385
11392200,21,6.37333
11393100,21,6.36167
11394000,21,6.35
11394900,21,6.33833
11395800,21,6.32667
11396700,16,6.315
11397600,16,6.30333
11398500,16,6.29167
11399400,16,6.28
11400300,16,6.26833
11401200,16,6.25667
11402100,16,6.245
11403000,16,6.23333
11403900,16,6.22167
11404800,16,6.21
11405700,16,6.19833
11406600,16,6.18667
11407500,16,6.175
11408400,16,6.16333
11409300,16,6.15167
11410200,16,6.14
11411100,16,6.12833
11412000,16,6.11667
11412900,16,6.105
11413800,16,6.09333
11414700,16,6.08167
11415600,16,6.07
11416500,16,6.05833
11417400,16,6.04667
11418300,16,6.035
11419200,16,6.02333
11420100,16,6.01167
11421000,16,6
11421900,16,5.98833
11422800,16,5.97667
11423700,16,5.965
11424600,16,5.95333
11425500,16,5.94167
11426400,16,5.93
11427300,16,5.91833
11428200,16,5.90667
11429100,16,5.895
11430000,21,5.88333
11430900,21,5.87167
11431800,21,5.86
11432700,21,5.84833
11433600,21,5.83667
11434500,21,5.825
11435400,21,5.81333
11436300,21,5.80167
11437200,21,5.79
11438100,21,5.77833
11439000,21,5.76667
11439900,21,5.755
11440800,21,5.74333
11441700,21,5.73167
11442600,21,5.72
11443500,21,5.70833
11444400,21,5.69667
11445300,21,5.685
11446200,21,5.67333
11447100,21,5.66167
11448000,21,5.65
11448900,21,5.63833
11449800,21,5.62667
11450700,21,5.615
11451600,21,5.60333
11452500,21,5.59167
11453400,21,5.58
11454300,21,5.56833
11455200,21,5.55667
11456100,21,5.545
11457000,21,5.53333
11457900,21,5.52167
11458800,21,5.51
11459700,21,5.49833
11460600,21,5.48667
11461500,21,5.475
11462400,21,5.46333
11463300,21,5.45167
11464200,21,5.44
11465100,21,5.42833
11466000,21,5.41667
11466900,21,5.405
11467800,21,5.39333
11468700,21,5.38167
11469600,21,5.37
11470500,21,5.35833
11471400,21,5.34667
11472300,21,5.335
11473200,21,5.32333
11474100,21,5.31167
11475000,21,5.3
11475900,21,5.2884
11476800,21,5.27694
11477700,21,5.26561
11478600,21,5.2544
11479500,21,5.24332
11480400,21,5.23235
11481300,21,5.2215
11482200,21,5.21076
11483100,16,5.20012
11484000,16,5.18958
11484900,16,5.17915
11485800,16,5.1688
11486700,16,5.15854
11487600,16,5.14837
11488500,16,5.13828
11489400,16,5.12827
11490300,16,5.11832
11491200,16,5.10845
11492100,16,5.09864
11493000,16,5.08889
11493900,16,5.07919
11494800,16,5.06955
11495700,16,5.05995
11496600,16,5.0504
11497500,16,5.04089
11498400,16,5.03141
11499300,16,5.02196
11500200,16,5.01253
11501100,16,5.00313
11502000,16,4.99375
11502900,16,4.98438
11503800,16,4.97502
11504700,16,4.96567
11505600,16,4.95632
11506500,16,4.94696
11507400,16,4.9376
11508300,16,4.92823
11509200,16,4.91884
11510100,16,4.90943
11511000,16,4.9
11511900,16,4.89054
11512800,16,4.88105
11513700,16,4.87152
11514600,16,4.86196
11515500,16,4.85234
11516400,21,4.84268
11517300,21,4.83297
11518200,21,4.8232
11519100,21,4.81337
11520000,21,4.80347
11520900,21,4.79351
11521800,21,4.78347
11522700,21,4.77335
11523600,21,4.76315
11524500,21,4.75286
11525400,21,4.74249
11526300,21,4.73202
11527200,21,4.72145
11528100,21,4.71078
11529000,21,4.7
11529900,21,4.68913
11530800,21,4.67819
11531700,21,4.66718
11532600,21,4.6561
11533500,21,4.64496
11534400,21,4.63375
11535300,21,4.62248
11536200,21,4.61116
11537100,21,4.59978
11538000,21,4.58835
11538900,21,4.57687
11539800,21,4.56533
11540700,21,4.55375
11541600,21,4.54213
11542500,21,4.53047
11543400,21,4.51877
11544300,21,4.50703
11545200,21,4.49525
11546100,21,4.48344
11547000,21,4.4716
11547900,21,4.45974
11548800,21,4.44785
11549700,21,4.43594
11550600,21,4.424
11551500,21,4.41205
11552400,21,4.40008
11553300,21,4.38809
11554200,21,4.3761
11555100,21,4.36409
11556000,21,4.35208
11556900,21,4.34007
11557800,21,4.32805
11558700,21,4.31603
11559600,21,4.30402
11560500,21,4.292
11561400,21,4.28
11562300,21,4.268
11563200,21,4.25602
11564100,21,4.24405
11565000,21,4.2321
11565900,21,4.22016
11566800,21,4.20825
11567700,21,4.19636
11568600,21,4.18449
11569500,16,4.17266
11570400,16,4.16085
11571300,16,4.14907
11572200,16,4.13733
11573100,16,4.12563
11574000,16,4.11397
11574900,16,4.10234
11575800,16,4.09077
11576700,16,4.07923
11577600,16,4.06775
11578500,16,4.05632
11579400,16,4.04494
11580300,16,4.03361
11581200,16,4.02235
11582100,16,4.01114
11583000,16,4
11583900,16,3.9889
11584800,16,3.97782
11585700,16,3.96675
11586600,16,3.95571
11587500,16,3.9447
11588400,16,3.9337
11589300,16,3.92273
11590200,16,3.91178
11591100,16,3.90086
11592000,16,3.88997
11592900,16,3.8791
11593800,16,3.86827
11594700,16,3.85746
11595600,16,3.84668
11596500,16,3.83594
11597400,16,3.82522
11598300,16,3.81455
11599200,16,3.8039
11600100,16,3.79329
11601000,16,3.78272
11601900,16,3.77218
11602800,21,3.76168
11603700,21,3.75122
11604600,21,3.7408
11605500,21,3.73042
11606400,21,3.72008
11607300,21,3.70979
11608200,21,3.69954
11609100,21,3.68933
11610000,21,3.67917
11610900,21,3.66905
11611800,21,3.65898
11612700,21,3.64896
11613600,21,3.63899
11614500,21,3.62907
11615400,21,3.6192
11616300,21,3.60938
11617200,21,3.59962
11618100,21,3.5899
11619000,21,3.58025
11619900,21,3.57065
11620800,21,3.5611
11621700,21,3.55161
11622600,21,3.54218
11623500,21,3.53281
11624400,21,3.5235
11625300,21,3.51425
